CustomerNumber|LastInvoiceDate|Billed 0-30|31-60|61-90|91-120|121+ |POR|RepID|ProcessThruDate
N301792|2019-06-04|88.26|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301796|2019-06-11|40.96|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301797|2019-06-12|4.38|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301799|2019-05-30|30.91|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301801|2019-05-21|69.12|82.54|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301803|2018-11-08|0.00|0.00|0.00|0.00|10.04|1|6|2019-06-17 03:59:59
N301806|2019-06-14|99.17|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301811|2019-06-05|57.27|36.12|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301833|2019-06-04|75.23|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301835|2019-06-11|42.08|17.88|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301862|2019-05-21|894.64|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301881|2019-05-24|346.69|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301882|2019-06-14|108.68|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301884|2019-05-23|-6.29|63.71|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301896|2019-05-23|28.49|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301899|2019-06-14|265.48|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301903|2019-05-29|96.92|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301912|2019-05-24|34.39|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301916|2019-06-03|173.24|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301919|2019-06-02|76.25|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301928|2019-05-16|24.77|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301933|2019-06-11|5.38|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301954|2019-06-05|378.98|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301959|2019-06-08|236.35|16.08|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301960|2018-11-01|0.00|0.00|0.00|0.00|1.64|1|6|2019-06-17 03:59:59
N301990|2018-01-29|0.00|0.00|0.00|0.00|407.61|1|6|2019-06-17 03:59:59
N301993|2019-06-05|12.22|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N301997|2019-05-17|65.05|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302030|2019-06-10|123.76|118.26|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302033|2019-05-18|257.02|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302037|2019-06-05|2110.56|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302054|2019-06-06|1.10|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302056|2019-06-10|157.66|109.38|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302063|2019-06-06|19.45|104.18|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302076|2019-05-21|103.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302090|2019-05-17|180.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302097|2019-06-13|714.77|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302098|2019-05-21|43.15|76.70|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302100|2019-05-22|36.75|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302104|2018-05-21|0.00|0.00|0.00|0.00|12.18|1|6|2019-06-17 03:59:59
N302140|2019-05-30|126.85|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302148|2019-05-23|8.09|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302162|2017-10-11|0.00|0.00|0.00|0.00|8.53|1|6|2019-06-17 03:59:59
N302163|2018-03-12|0.00|0.00|0.00|0.00|54.33|1|6|2019-06-17 03:59:59
N302170|2017-12-01|0.00|0.00|0.00|0.00|100.64|1|6|2019-06-17 03:59:59
N302212|2019-06-11|21.38|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302213|2019-05-17|255.90|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302219|2019-06-06|1214.63|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302237|2019-06-12|1109.15|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302242|2019-01-25|0.00|0.00|0.00|0.00|140.58|1|6|2019-06-17 03:59:59
N302262|2019-06-14|113.30|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302269|2019-05-15|6.83|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302295|2018-10-09|0.00|0.00|0.00|0.00|-8.44|1|6|2019-06-17 03:59:59
N302297|2019-06-06|113.65|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302306|2019-06-13|567.08|401.99|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302311|2019-05-31|50.09|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302325|2019-05-25|64.43|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302337|2019-06-14|1698.18|667.05|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302341|2019-05-15|64.43|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302369|2019-05-30|94.37|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302373|2019-06-06|248.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302396|2019-06-13|118.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302402|2019-06-07|5.09|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302405|2019-05-29|122.62|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302406|2019-06-07|37.26|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302416|2019-05-18|48.04|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302421|2019-05-18|108.42|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302444|2019-05-31|113.09|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302446|2019-06-04|1450.29|1069.22|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302447|2019-06-12|151.48|120.18|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302450|2019-05-17|14.68|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302455|2019-06-05|61.82|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302456|2018-09-04|0.00|0.00|0.00|0.00|15.68|1|6|2019-06-17 03:59:59
N302463|2019-05-21|27.63|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302465|2019-05-22|133.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302470|2019-06-07|135.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302483|2019-05-22|65.91|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302484|2019-06-06|8.56|22.99|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302486|2019-06-12|37.86|93.08|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302492|2019-06-07|16.77|16.61|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302495|2019-05-30|86.10|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302506|2019-05-21|7.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302511|2019-05-25|49.84|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302515|2019-05-21|21.94|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302516|2019-06-05|57.53|44.74|143.02|0.00|0.00|1|6|2019-06-17 03:59:59
N302524|2019-05-23|35.20|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302525|2019-05-23|165.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302534|2019-06-07|65.53|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302538|2019-06-01|79.39|36.35|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302563|2019-06-14|441.73|46.01|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302575|2019-06-13|1393.55|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302589|2019-06-06|579.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302595|2019-06-12|118.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302604|2019-06-07|53.31|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302610|2019-06-12|95.87|82.24|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302621|2017-11-03|0.00|0.00|0.00|0.00|143.66|1|6|2019-06-17 03:59:59
N302622|2019-05-28|2.50|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302627|2019-06-14|100.69|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302677|2019-06-06|26.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302688|2019-06-03|124.39|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302691|2019-05-29|29.64|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302700|2019-05-30|89.86|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302701|2019-05-02|0.00|5.59|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302727|2019-06-01|206.43|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302737|2018-08-14|0.00|0.00|0.00|0.00|14.43|1|6|2019-06-17 03:59:59
N302738|2019-06-11|139.62|77.59|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302748|2019-06-13|29.57|62.97|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302758|2019-06-04|9.79|19.98|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302767|2019-06-04|109.42|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302781|2019-06-05|104.66|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302786|2019-05-28|162.28|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302810|2019-06-08|10.43|12.08|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302825|2019-06-11|52.71|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302829|2019-06-12|493.24|69.36|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302837|2019-03-07|0.00|0.00|0.00|305.84|235.11|1|6|2019-06-17 03:59:59
N302846|2019-05-26|26.34|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302847|2019-06-06|24.57|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302851|2019-05-30|18.31|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302861|2019-05-29|69.25|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302862|2019-05-21|24.32|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302865|2019-06-11|60.68|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302884|2019-06-11|270.28|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302885|2019-05-17|31.27|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302889|2019-05-28|88.63|69.97|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302896|2019-06-12|24.95|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302901|2019-05-21|35.07|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302916|2019-05-16|15.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302919|2019-06-08|21.57|21.57|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302920|2019-06-07|31.90|33.85|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302927|2019-05-21|42.61|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302948|2019-06-13|44.21|41.09|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302958|2019-05-21|93.89|95.64|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302966|2019-05-17|61.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302975|2019-06-12|57.58|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302979|2019-05-23|4.03|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N302995|2019-05-30|35.96|126.24|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303000|2019-06-14|29.40|21.48|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303002|2019-06-13|112.84|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303007|2019-06-06|6.39|16.78|74.31|0.00|0.00|1|6|2019-06-17 03:59:59
N303014|2019-06-14|75.71|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303022|2019-04-26|0.00|53.89|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303027|2019-06-11|56.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303034|2019-05-31|60.97|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303042|2018-08-31|0.00|0.00|0.00|0.00|24.48|1|6|2019-06-17 03:59:59
N303053|2019-05-29|23.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303055|2019-06-04|32.91|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303057|2019-06-12|34.66|18.24|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303058|2019-06-08|19.83|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303078|2019-06-14|269.99|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303083|2019-05-29|20.97|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303091|2019-05-23|29.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303094|2019-06-05|458.32|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303096|2019-06-07|372.83|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303097|2019-06-11|1031.83|1207.29|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303120|2019-06-14|104.69|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303125|2019-06-06|100.71|82.98|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303141|2019-05-23|66.37|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303149|2019-05-24|29.54|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303154|2019-05-18|43.95|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303155|2019-06-11|118.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303181|2019-06-04|6.68|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303183|2019-06-06|15.92|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303186|2019-06-13|185.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303187|2019-06-05|125.65|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303188|2019-05-21|46.83|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303190|2019-06-11|96.30|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303195|2019-06-06|1255.44|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303206|2019-06-09|1.75|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303208|2019-05-29|137.41|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303212|2019-05-15|46.21|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303222|2019-05-29|70.25|69.19|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303223|2019-06-12|154.22|79.19|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303257|2019-06-12|299.09|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303260|2019-06-05|110.59|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303264|2019-06-10|153.90|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303272|2019-06-02|111.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303274|2019-06-05|6033.74|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303283|2019-05-30|50.11|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303289|2019-05-26|164.79|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303296|2019-05-17|77.86|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303297|2019-06-11|101.20|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303309|2019-06-12|152.42|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303318|2019-05-25|52.94|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303320|2018-08-28|0.00|0.00|0.00|0.00|3.98|1|6|2019-06-17 03:59:59
N303321|2019-06-05|68.48|126.72|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303343|2019-05-19|11.50|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303348|2019-06-02|53.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303350|2019-05-29|42.65|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303351|2019-06-05|23.33|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303367|2019-05-25|331.35|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303370|2019-06-05|234.17|215.29|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303374|2019-06-05|67.31|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303379|2019-05-16|17.58|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303380|2019-05-18|13.98|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303391|2019-06-07|13.49|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303394|2018-01-11|0.00|0.00|0.00|0.00|217.99|1|6|2019-06-17 03:59:59
N303397|2019-05-18|22.62|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303398|2019-06-04|98.87|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303427|2019-05-29|36.65|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303428|2019-05-29|84.40|46.65|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303432|2019-06-06|6.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303433|2018-09-12|0.00|0.00|0.00|0.00|3.31|1|6|2019-06-17 03:59:59
N303434|2019-05-15|82.87|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303437|2019-06-12|117.49|54.56|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303449|2019-05-22|1228.64|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303459|2019-06-02|36.53|163.34|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303460|2019-06-07|326.42|1088.49|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303462|2019-06-12|150.13|14.27|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303496|2019-06-11|36.88|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303499|2019-06-07|32.28|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303500|2019-06-06|70.80|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303501|2019-06-13|592.45|128.77|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303506|2019-06-04|204.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303533|2019-05-30|66.53|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303541|2019-06-07|285.55|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303543|2019-06-13|2223.78|1033.81|3.49|0.00|173.99|1|6|2019-06-17 03:59:59
N303563|2019-05-21|82.51|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303566|2019-06-13|252.86|139.91|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303567|2019-05-17|64.66|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303570|2019-05-30|14.03|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303581|2019-06-05|50.57|41.01|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303585|2019-05-29|82.62|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303609|2019-05-29|235.73|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303612|2019-05-22|14.68|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303618|2019-05-16|171.34|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303627|2019-06-03|68.50|90.87|199.92|0.00|0.00|1|6|2019-06-17 03:59:59
N303633|2019-05-16|66.01|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303649|2019-05-24|44.46|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303664|2019-05-24|17.51|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303678|2019-06-06|96.50|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303682|2019-06-12|32.26|94.90|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303696|2019-06-05|128.61|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303706|2019-05-30|35.20|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303712|2019-06-06|87.20|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303716|2018-01-24|0.00|0.00|0.00|0.00|88.20|1|6|2019-06-17 03:59:59
N303723|2019-05-23|54.33|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303728|2019-05-15|113.48|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303754|2019-05-22|50.15|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303763|2019-05-23|34.75|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303765|2019-05-30|32.63|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303772|2019-06-14|127.71|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303791|2018-01-13|0.00|0.00|0.00|0.00|113.31|1|6|2019-06-17 03:59:59
N303803|2019-06-07|12.25|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303805|2019-06-11|167.48|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303806|2019-06-10|59.13|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303809|2019-05-30|471.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303819|2019-06-05|100.75|73.86|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303837|2019-06-14|116.17|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303845|2019-06-05|32.11|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303846|2019-06-01|9.11|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303848|2019-06-14|374.45|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303870|2019-06-04|42.05|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303882|2019-05-30|381.89|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303889|2019-05-16|116.89|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303900|2019-06-05|15.71|236.23|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303906|2019-05-24|166.77|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303909|2019-06-08|23.82|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303914|2019-06-04|636.91|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303915|2019-06-12|6.74|52.83|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303926|2019-06-11|36.23|32.39|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303930|2019-06-01|63.69|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303932|2019-05-30|45.54|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303934|2019-06-12|7.68|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303936|2019-05-24|17.58|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303955|2019-06-05|9.73|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303957|2019-05-30|23.01|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303959|2019-06-06|103.90|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303962|2019-05-28|696.30|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303964|2019-05-31|228.67|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303965|2018-12-06|0.00|0.00|0.00|0.00|102.39|1|6|2019-06-17 03:59:59
N303971|2018-11-27|0.00|0.00|0.00|0.00|127.06|1|6|2019-06-17 03:59:59
N303974|2019-05-24|895.08|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303975|2019-05-29|1.26|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303976|2019-05-30|81.49|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303978|2019-05-23|57.54|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303983|2019-05-23|17.08|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303989|2019-06-06|19.22|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N303998|2019-05-25|73.92|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N304029|2019-06-06|776.18|359.18|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N304030|2019-06-07|122.82|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N304039|2019-06-06|85.43|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N304042|2019-06-07|50.56|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N304068|2019-05-31|27.43|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N304070|2019-06-13|24.01|18.69|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N304071|2019-06-13|59.91|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N304087|2018-10-02|0.00|0.00|0.00|0.00|46.35|1|6|2019-06-17 03:59:59
N304092|2019-06-06|160.40|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N304095|2019-05-24|19.89|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N304099|2019-06-11|60.54|36.54|62.97|0.00|0.00|1|6|2019-06-17 03:59:59
N304100|2019-06-04|118.73|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
